id,tweet,class,sentiment_intensity,class_intensity,labels
10052,@snowangel415 @cjwalters66 Maybe also being attacked by Tom's rabid fans to whom he &amp; his clothes were always perfect also put me off him...,sadness,medium,sadness_medium,11
40205,Profit are from 5-20% per day to 100-300% per month.Don't hesitate to contact us for the more results! info@fxventury.com,joy,medium,joy_medium,8
40573,"To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life.",sadness,medium,sadness_medium,11
20553,@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton,anger,high,anger_high,0
30589,@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended,sadness,low,sadness_low,10
10580,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,joy,medium,joy_medium,8
10480,@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx,anger,medium,anger_medium,2
40826,The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.,anger,high,anger_high,0
40328,@All4 is the android app it designed to be buggy and work sporadically on a fire TV box? ,sadness,low,sadness_low,10
10744,my momma irritate me asking all these questions like gone 😤,sadness,medium,sadness_medium,11
30652,@zinabukvic_ cheer up,fear,medium,fear_medium,5
30409,"Anger, resentment, and hatred are the destroyer of your fortune today.'",fear,medium,fear_medium,5
20569,@clairepilkingt2 oh god no that's awful mine don't last that long thank god. Thank you\n Xx,sadness,low,sadness_low,10
20364,@chelseafc let them know it's the ,sadness,medium,sadness_medium,11
30891,"i might have #hysteria ,i don't kno if it's just #anxiety or both,..need a diagnosis cuz somethin' is messed up,need ert bu i nvr come out",fear,medium,fear_medium,5
10925,@lee_family5 @USAneedsTRUMP @HillaryClinton @realDonaldTrump You can't be serious. This man practices no religion. Only in church campaignin,fear,low,fear_low,4
30863,Watch this amazing live.ly broadcast by @iamjustinburke  #musically,anger,low,anger_low,1
40689,My #anxiety is rising tonight and I'm not sure why. Sometimes I wonder if I'm a magnet for any free-floating anxiety in the universe.,joy,medium,joy_medium,8
30109,"@AdamCimmering Boro are at the OS before then, they could give the stewards a good work out. Chelsea will get about 8k, will be lively.",anger,high,anger_high,0
20643,Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered  #badservice,anger,medium,anger_medium,2
10595,tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor  #NYCletsgo,joy,medium,joy_medium,8
40820,"@GucciShade @KellyannePolls @ABC So?  Who cares?  Who cares about tax forms, too.  I believe terrorism and jobs are what is important.",fear,medium,fear_medium,5
40083,Probably the best OT period I've ever seen. Absolutely exhilarating. #WCH2016 #TeamNA,fear,medium,fear_medium,5
20981,@alisontis otherwise you're committing a crime against your soul only sober ppl know what is good or bad for themselves,fear,medium,fear_medium,5
10528,"I'm due for a big change! I've prayed on it, I think I deserve it #positivity #optimism",fear,low,fear_low,4
10634,"@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! #awful",fear,medium,fear_medium,5
20286,@jwolfie_ why you gotta use the dark skin emoji #offended,anger,medium,anger_medium,2
40857,"@sandym709  regardless, lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it.",anger,medium,anger_medium,2
30120,Don't wanna really go out but I can't say no. Deffo have a fear of missing out,sadness,low,sadness_low,10
20613,I feel like an appendix. I don't have a purpose.  #depressed  #alone #lonely #broken  #cry #hurt #crying #life,fear,medium,fear_medium,5
20474,"@TMobileHelp my service is down in Cleveland, OH. What's going on? #unhappy",anger,medium,anger_medium,2
20093,one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up,anger,high,anger_high,0
30750,the ending of how I met your mother is dreadful,fear,low,fear_low,4
20196,Bloody parking ticket 😒💸 ,joy,medium,joy_medium,8
30227,Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem #distrust #garbage #oreillyfactor,fear,low,fear_low,4
30745,it didn't impress me but it didn't depress me',anger,medium,anger_medium,2
20796,"@makai_kishi_ Her eyes stayed glued to the monitor, not turning away for anything",joy,low,joy_low,7
21153,I feel like I am drowning. #depression #anxiety #falure #worthless,joy,medium,joy_medium,8
20424,I just love it when people make plans for me without actually including me in this process ,anger,high,anger_high,0
40231,"@TenPercent @emmajtracey @MetroUK not at all surprised unf, getting partially sighted Mum &amp; pushchair on trains a nightmare #ignorantpublic",anger,medium,anger_medium,2
10140,@luxbet Did you even give out any pizzas ? Serious fail #hungry  #hangry,fear,medium,fear_medium,5
10755,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,fear,low,fear_low,4
40158,@jellzybean cheer up punkin',fear,low,fear_low,4
40578,@billburr DirectTV is the best. Apparently you just sit in silent anger. 'Don't press or say anything',fear,medium,fear_medium,5
30115,today has been terrible but tonight will end better because I get to see Malik ❤️,joy,medium,joy_medium,8
10258,Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart,fear,medium,fear_medium,5
10055,Awareness of time is awareness of time lost. #awareness #time #lost,joy,high,joy_high,6
10709,Got to be up in 4 hours to go back to work #cantsleep #excited #nervous,sadness,medium,sadness_medium,11
40382,mmmm i'm kinda sad i hope i can shake this before school,fear,low,fear_low,4
10767,"Im kind of confused.  The one thing i do right now has a great future, but on the other hand so does the new thing . #lost #needhelp",fear,low,fear_low,4
21074,@R1Breakfast Totes had to re-listen to the endless hilarity that was Tom Odell's 'raaar' this morning 😂😂😂 @grimmers @fionaradio @TinaDaheley,joy,medium,joy_medium,8
40505,"...at your age, the heyday in the blood is tame...' @TheArtofCharm #shakespeareaninsults #hamlet #elizabethan #williamshakespeare",fear,medium,fear_medium,5
20750,Like I can't do 12 hours worth of standing or calorie burning in 3 hours 😭😭😭😭 #1stworldprobs4vs,anger,medium,anger_medium,2
20049,Bitches aggravate like what inspires you to be the biggest cunt known to man kind?,anger,low,anger_low,1
20329,Pre-prepare direction plays hale and hearty situation an in child's evolvement: CMmyd,joy,medium,joy_medium,8
30545,Cheap pout my brodcast,sadness,medium,sadness_medium,11
30847,Skipping meals is the national way of showing #disappointment and #anger. #wiz,sadness,medium,sadness_medium,11
21212,@MHChat #mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process ,anger,medium,anger_medium,2
21056,#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of ,joy,medium,joy_medium,8
40738,@ofc_ALDUBQC Glad you gained some cheery vibes just by looking at our Happy Meal! 😊,fear,medium,fear_medium,5
30541,@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts ,sadness,medium,sadness_medium,11
40465,Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe ,sadness,medium,sadness_medium,11
10454,That way ur so angry you can literally feel ur blood boiling,sadness,medium,sadness_medium,11
21157,"@TheVulcanSalute , just saw the Save The Day PSA. Why were you in obvious tears doing it? I'd have thought you'd be your cheerful self.",sadness,medium,sadness_medium,11
20057,"ok, ok.. I know.. my last tweet was #terrible",fear,low,fear_low,4
40510,"@sundersays made me laugh, that quote. In a sort of rueful way.",joy,medium,joy_medium,8
40698,"@TNFryed Jesus, you just made think that of all the Vols v fl games I've seen. I've never seen a win. #depression",fear,medium,fear_medium,5
30621,@veggiesausage that happens...u will be ok tomorrow cheer it up..Don't give up no no no😝😝😝,anger,high,anger_high,0
10316,snap: hiAleshia 😃,anger,medium,anger_medium,2
40464,@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted,fear,low,fear_low,4
30528,the Lord turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected ,joy,medium,joy_medium,8
30779,she gone make me wanna start that new shit today 😂😭,joy,low,joy_low,7
10404,and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',fear,medium,fear_medium,5
40166,Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.,sadness,low,sadness_low,10
30393,I'm too sober time to get shit faced,anger,medium,anger_medium,2
40338,Can't believe I've only got 2 days off left 🙄 #backtoreality ,anger,medium,anger_medium,2
20657,@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible,sadness,medium,sadness_medium,11
20855,A hearty welcome to those who followed me.,anger,medium,anger_medium,2
40065,@hollywooddivas @TMZ_Sports Idiots like Larry Sanders scare us All!How can Morons these days Rush 2 Judge #Police w/o all facts yet?FU thugs,joy,medium,joy_medium,8
10195,"Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is #shocking",fear,low,fear_low,4
40287,"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot",anger,high,anger_high,0
30316,I wish the next madden has a story mode too. Just like Fifa 17 #madden,joy,high,joy_high,6
40216,@hannah_2401 hannah stop being mournful and chill 💁,sadness,medium,sadness_medium,11
20879,@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,joy,low,joy_low,7
10331,How had Matty Dawson not scored there!!!!! ,sadness,medium,sadness_medium,11
30571,Riggs dumb ass hell lolol #hilarious #LethalWeapon,fear,low,fear_low,4
40081,"@ccrago It was dreadful, even after he met the Catfish he still thought it was her!",anger,medium,anger_medium,2
20058,"@MoneyJay901 hard to tell in your pic. My mistake then. Either way, nothing I said initially was about race. U took it there.  #ignorant",sadness,low,sadness_low,10
40802,@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player ,sadness,low,sadness_low,10
20760,@FlakeJay ring ring! #depression is here,anger,medium,anger_medium,2
20069,sorry Main twitter im in depress,sadness,low,sadness_low,10
40640,The bounty hunter things a bit lively,joy,high,joy_high,6
20586,@janhopis I found the first few episodes of Bojack incredibly funny. Then it got less funny but I stayed for the #drama,anger,high,anger_high,0
10050,Watch this amazing live.ly broadcast by @paulzimmer #lively #musically,fear,medium,fear_medium,5
10690,HATE that there's ads for #depression &amp; #mentalhealth #meds. That's ONLY something your doctor can determine. Everyone is different. #ssri,fear,medium,fear_medium,5
10252,In need of a serious nap rn,fear,medium,fear_medium,5
10166,#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,joy,medium,joy_medium,8
10124,"@AlaskaGurus @adventuretweets agreed! 😍 an awe to meet such beautiful, powerful animals.",sadness,medium,sadness_medium,11
20318,"@astockeyWTAE @SonniAbatta she is terrific at her job, where is she headed-- I missed that?",joy,low,joy_low,7
20776,"“Do not fret if you are not cool! Humans who follow me, become instantly cool!” #Bot",anger,high,anger_high,0
30581,@m_warner21 Yikes. The wrath of Maddie...,sadness,high,sadness_high,9
10688,@alicemazzy he was more partisan on social issues a few years back; now he just concern trolls the center left as Chait does the far left,sadness,medium,sadness_medium,11
10200,"@RichardHBell Yes, I think he held a grudge ...",joy,medium,joy_medium,8
30517,Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable. - Sydney J. Harris,fear,medium,fear_medium,5
30045,Shoutout to @VZWSupport for ruining my iPhone 7 order!! ,anger,medium,anger_medium,2
30068,My Modern Proverb: 'Don't let anyone intimidate you about being single; most marriages end in divorce.',sadness,low,sadness_low,10
20305,"This room is rather dreary, but we endure what we must.",joy,medium,joy_medium,8
10597,"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW",fear,medium,fear_medium,5
20351,"@Damn_It_Dillon @SamUndomiel of course! This is a happy hentai, not a sad or gloomy one",joy,high,joy_high,6
10686,This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now,fear,medium,fear_medium,5
30011,@BigLepley @angela31694996 @TheIndigoArrow Want to start a biker gang together when the GTA Online Biker DLC comes out?,anger,low,anger_low,1
20588,@UCSMindfulness thank u so much! we just finished another #mindfulness film called #release about #anxiety - plz share!,sadness,medium,sadness_medium,11
10875,"@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer",anger,low,anger_low,1
10107,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂,sadness,low,sadness_low,10
40475,@rsdeepsea @BreitbartNews If 3 people are in a country of 300 million - you are going to RUIN the whole country over 3 people? #fear,sadness,medium,sadness_medium,11
20203,I get embarrassed at the slightest things and then I'll fret about it all day I hate it,fear,medium,fear_medium,5
21253,Wont use using @mothercareuk @Mothercarehelp again!! These guys cant get nothing right!! ,sadness,medium,sadness_medium,11
30206,@laura221b I don't think I've ever moved so fast in a panic in all my life 😂 Gave me such a fright 😓,fear,high,fear_high,3
40848,When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife,anger,medium,anger_medium,2
20850,@RealJeffsdomain Wolfpack theme and trons and sting wore the wolf shirt,sadness,low,sadness_low,10
40232,"All clouded out.\n\n Considering using a camera, 1) star trails 2) eyepiece projection.",anger,medium,anger_medium,2
30104,@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞,anger,medium,anger_medium,2
30003,Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration  #great #motivation,fear,medium,fear_medium,5
30459,All I want to do is watch some netflix but I am stuck here in class. #depressing,fear,medium,fear_medium,5
30726,"@RealPaulWalker R.I.P Paul, furious 8 can't wait",anger,medium,anger_medium,2
10110,"@Policy_Exchange A plus point, she won't have to queue for the loos. Any more plus points? Nope, can't think of any  #sexism",sadness,medium,sadness_medium,11
40129,@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol #nightmare,anger,medium,anger_medium,2
30169,"Anyone know how the #Mariners did today? The mood here seems strangely jubilant! As Meatloaf says, 2 out of 3 ain't bad, unless you win one!",fear,high,fear_high,3
30082,@UKBlogAwards @ModishMale I would always be honest but it's great to feedback opinion to the brand - don't want to offend them #BlogHour,sadness,medium,sadness_medium,11
30346,It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day ,fear,medium,fear_medium,5
20137,It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day #breezy,anger,low,anger_low,1
10716,"My interview went well today, I can't wait to find out what happens.  #excited #interview #jobinterview",sadness,medium,sadness_medium,11
10424,Top seed Johnson chases double delight at Tour Championship,sadness,medium,sadness_medium,11
20281,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage,fear,high,fear_high,3
20544,I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him 😂😂,fear,medium,fear_medium,5
30685,@melsey6 oh good girl hope she is cheerful,fear,high,fear_high,3
20473,"@vInZzzY we regret the inconvenience caused. We have noted your concern. We will get in touch with you soon to discuss. Rgds, Abhijit",joy,medium,joy_medium,8
20869,"When your body says FUCK YOU BITCH, You ain't sleeping\n#sleep #cantsleep #drained #restless",sadness,medium,sadness_medium,11
21101,@XemitSellsMagic add tracking but resent them,anger,low,anger_low,1
20141,If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees #awful,fear,high,fear_high,3
40533,It's way too hard not to get discouraged.,sadness,medium,sadness_medium,11
30378,A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.,joy,medium,joy_medium,8
20989,@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden,sadness,low,sadness_low,10
30269,yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?,anger,low,anger_low,1
20845,don't give someone power by letting their words offend you,fear,medium,fear_medium,5
40326,So happy my next class is canceled bc..im od tired 😭,fear,low,fear_low,4
10478,I love how cheery and adoring @JackHoward gets every time he produces new content.,joy,medium,joy_medium,8
30786,If you #invest in my new #film I will stop asking you to invest in my new film. #concessions #crime #despair #shortsightedness #celebrities,sadness,medium,sadness_medium,11
40630,"Hopefully I'll get this Best Buy job, and officaly #start my #streaming #career , working towards doing something I love #1DayAtaTime",fear,medium,fear_medium,5
20176,@notquitefrodo @dominictarason I remember TAs in the gamedev program said he had temper tantrums in class all the time lol,sadness,low,sadness_low,10
40162,I Don't know what make #Pakistan fear more their #terrorist or their  #TerrorStatePak,anger,low,anger_low,1
20099,@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service,joy,high,joy_high,6
21239,@WestermannNina xDD it's a song that can not be weary (?),joy,low,joy_low,7
40100,"@keprdad  BTW, George W Bush left office in ,09. We have had terrific leadership under Barack Obama. Keep America Great.",anger,medium,anger_medium,2
20102,Start the convo...don't shy away..mental illness abounds in society including our workplace...be informed... #tsdoffsite,joy,high,joy_high,6
20951,PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.,joy,medium,joy_medium,8
30606,@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X,fear,high,fear_high,3
10453,@RapeseedOilFans \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.,anger,high,anger_high,0
20541,"@SalmonDelicious @bigdickkishibae I lost it at 18. Like, really not a big deal. Don't worry about trivial shit like that.",joy,high,joy_high,6
20436,"340:892 All with weary task fordone.\nNow the wasted brands do glow,\nWhilst the scritch-owl, scritching loud,\n#AMNDBots",sadness,high,sadness_high,9
40587,my mom cut my phone off and I'm so furious 🤗,sadness,medium,sadness_medium,11
30790,"@ScottiePass shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔",fear,medium,fear_medium,5
40154,"@Courteoussoul @MattyMcDee I'm at 349 and just decoded 20 or more blues and not one was over 340, where you getting your blues?",anger,high,anger_high,0
30521,How I Murdered Your Mother #SpookyTv #horror,joy,medium,joy_medium,8
30677,"@FatedDancer ~together.' Hermione  lowered her voice slightly, sounding somewhat  bitter, perhaps even  rueful. 'That would only get you~",joy,high,joy_high,6
40715,"im on holiday for the next round, fuming!",fear,medium,fear_medium,5
40517,Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle #start #dosomething #success,joy,high,joy_high,6
40364,Panda eyed jaunty after watching jaws until late!,joy,high,joy_high,6
20598,@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :)),sadness,high,sadness_high,9
10765,@MaryamNSharif I think just becz u have so much terror in pak nd urself being  a leader u forgot d difference btw a leader nd terrorist !,anger,medium,anger_medium,2
10343,think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein,joy,high,joy_high,6
40644,"@iJuvia_ \n\nHearing the noises, Akame opened her eyes and sat up, facing Juvia. She didn't expect at all to see someone around and staid --",anger,high,anger_high,0
20979,Watch this amazing live.ly broadcast by @footballrocks123456 #lively #musically,fear,medium,fear_medium,5
10043,Recently changed to @firstdirect and its the worst service I've ever encountered nearly require DNA to access anything. #awful 😩😩😩,fear,medium,fear_medium,5
20071,"@clarechampion @Westclarepage and peter your radio piece on off the ball was pure class , no digs , no revenge , a total balanced pro ! 👏👏👏",fear,medium,fear_medium,5
10439,Soooo badly want to dye my hair dark but have never been dark before soooo torn 😭😭😭,sadness,medium,sadness_medium,11
21250,Method into thin out assault corridor thine liveliness: cHd,fear,medium,fear_medium,5
30128,@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,fear,medium,fear_medium,5
10717,#burning the last of @Yan,sadness,low,sadness_low,10
10038,@joey_coops yes Hun! Avoid at all costs!! ,fear,medium,fear_medium,5
30063,@JohnRMoffitt This is the most grim piece of laughter I was stricken with all day.,sadness,medium,sadness_medium,11
30414,"@mdthib This is so lovely! Or I am frightened, not sure which! But, wow!",joy,medium,joy_medium,8
10791,Good start to the day I forgot to set my #alarm just as well it's #Friday 😆,anger,low,anger_low,1
10493,the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode lol,sadness,high,sadness_high,9
20202,A .500 season is all I'm looking for at this point. #depressing #royals,sadness,medium,sadness_medium,11
30724,How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door. #angry #mad ##,joy,medium,joy_medium,8
21045,Tonight my top delight was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.,sadness,medium,sadness_medium,11
20097,Drop Snapchat names #bored #snap #swap #pics,anger,medium,anger_medium,2
10683,"I hate that if I don't start the conversation, there won't be one.",anger,medium,anger_medium,2
30350,@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone,sadness,medium,sadness_medium,11
20119,I want to slide into the dms but im too fucking shy #shy,sadness,medium,sadness_medium,11
30361,"@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you",anger,high,anger_high,0
30114,Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10  #killme,anger,medium,anger_medium,2
20259,"As your own lives in order to complete our amazing life journey successfully, it is there. #bitter",anger,medium,anger_medium,2
20425,#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget,fear,medium,fear_medium,5
20739,I have a job interview with @BarclaysUK in Loughborough next month #nervous!!!,anger,low,anger_low,1
30077,"When something makes you excited, terrified, thrilled, nervous, elated &amp; like you've been kicked in the guts all at once. Need word for that",sadness,medium,sadness_medium,11
10006,@tannerfox awe cnt wait to see,fear,low,fear_low,4
10521,Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.,anger,medium,anger_medium,2
30818,Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?,fear,high,fear_high,3
10486,@TaylaStJames it happens and Vegas isn't the only origin thats prevelant #sadly,fear,high,fear_high,3
30093,"But when my mom told me yesterday that it was looking grim and I started driving out there, I was told to turn around b/c she was too sick",fear,medium,fear_medium,5
10029,"339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots",sadness,medium,sadness_medium,11
30421,"By officialy adopting #BurhanWani, a #Hizbul terrorist, #Pakistan n #NawazSharif hv md a cardinal mistake 2day tht'll haunt fr years. #UNGA",anger,medium,anger_medium,2
10370,Sorry to burst your bubble but it isn't that century anymore. Welcome to the 21st century.,fear,medium,fear_medium,5
20408,A lifetime of laughter at the expense of the death of a bachelor,joy,low,joy_low,7
10813,Some Erykah Badu to sedate me 💕,joy,high,joy_high,6
10842,Watch this amazing live.ly broadcast by @kana_blender #lively #musically,joy,low,joy_low,7
20018,"@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much.",anger,medium,anger_medium,2
40496,Lol little things like that make me so angry x,sadness,low,sadness_low,10
20257,"Logically speaking, this can't be the worst I've ever felt and even if it was then its passing will still be a joyous occasion",fear,medium,fear_medium,5
30431,The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8,joy,low,joy_low,7
30728,straight people are canoodling on the quad and I'm #offended,anger,low,anger_low,1
20660,“Dyslexia is the affliction of a frozen genius.”― Stephen Richards,fear,medium,fear_medium,5
40683,Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 #nightmare,sadness,high,sadness_high,9
30753,I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,fear,high,fear_high,3
40835,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless,joy,medium,joy_medium,8
21160,@OutdoorLoverz is this a bridge if I have to drive on such I will stop breathing Yooo I can't I'm to afraid,fear,low,fear_low,4
20754,Just joined #pottermore and was sorted into HUFFLEPUFF 😡😡😡 ,anger,high,anger_high,0
30467,@chrisrock brings back great memories of hilarity on #SATURDAYNIGHTLIVE,fear,medium,fear_medium,5
40172,So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points #shocking,anger,low,anger_low,1
20073,With loyal heart is concerned. #somber,fear,medium,fear_medium,5
30672,I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑,fear,high,fear_high,3
20469,im crying katherine is the only one whos like talking to me during my anxiety attack im gonna faint,anger,medium,anger_medium,2
40460,"-- haired man strides close and watches as the Major flinches away from him, the reaction draws a growl from his throat.  -- (@DocHQuinzel)",anger,low,anger_low,1
20535,Yo this 3 v 3 overtime in hockey got me sweaty damn this ish exhilarating,fear,medium,fear_medium,5
10707,I am beyond mad that I lost track of a brown spider in my brown carpet. Where did you go? 🕷 will be sneaking up on me ,joy,medium,joy_medium,8
10705,"Ananya just grabbed a bible, opened it, started reading, and then said 'where do they talk about burning people?'",sadness,medium,sadness_medium,11
20031,"@rubeseatsinfo from here, it's but a short step to biweekly Community Meetings over a hearty meal of soy flakes",anger,low,anger_low,1
10125,"Mind if I tag along?' She asked cheerfully, sweeping a lock of hair behind her ear. 'I want to see if you've really got • @DitheringWizard",joy,low,joy_low,7
21169,@niceoneWern @Alotta_Pain the gleesome threesome,sadness,low,sadness_low,10
30399,My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday #hilarious #funny #laughing #happy,sadness,medium,sadness_medium,11
20905,@talkRobyn oh dear I have to watch this the woman with the pout did well,sadness,low,sadness_low,10
40392,"Ooh #hygge, candles, jasmine tea &amp; #GBBO ",sadness,low,sadness_low,10
10025,Wrinkles should merely hide where frown have been.  - Mark Twain,anger,low,anger_low,1
30673,"@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge",sadness,medium,sadness_medium,11
40400,@officialShaky 'Operation Echoes' is gathering momentum ... #tense #nervous #feelsick #excited,anger,high,anger_high,0
40853,@jwonder81 @MacadamionNut well of course.Progress for the sake of progress must be discouraged. The problem is the substance of the rhetoric,anger,medium,anger_medium,2
10106,backed pats -2.5 10/11 just before #pleasing,anger,medium,anger_medium,2
30328,@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?' #bully #Trump2016 #yourefired #deflect,fear,low,fear_low,4
30430,@realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain,joy,high,joy_high,6
10732,@nytopinion  The point of voting for Trump to push all the pieces off the board game like an angry toddler? Wreck everything for everybody?,joy,low,joy_low,7
20943,"@jody_paterson So I worry about emphasis on 'keeping family together' as a guiding principle, due to my own experiences",joy,low,joy_low,7
30319,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it ,fear,high,fear_high,3
10057,@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat,sadness,low,sadness_low,10
10853,@cburt43 turn that frown upside down,anger,medium,anger_medium,2
20714,not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible,fear,medium,fear_medium,5
40511,i wanna passion and fear,fear,high,fear_high,3
30165,Patti seems so sad. She stamped and ran behind the sofa. We will have to give her plenty of love and affection...more than usual. ,fear,medium,fear_medium,5
30511,@WYSdaily I'm confident they will NEVER experience our successes of last 50yrs. Best they can hope for is to be another Bournemouth #sad,fear,medium,fear_medium,5
40437,My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.,sadness,medium,sadness_medium,11
40808,Since the 'update' my @iPhone loses power nearly 40% faster.  #furious,anger,medium,anger_medium,2
20671,Fellaini has been playing ahead of this guy...just let that sink in,anger,high,anger_high,0
40568,@BBCSport too dull for the UK.,sadness,high,sadness_high,9
21252,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",fear,medium,fear_medium,5
